provincia,provincia_poblacion,canton,canton_poblacion,total,acumuladas,lat,lng,mes
Manabí,1562079,Veinticuatro de Mayo,28514,11,102,-1.278889000000000,-80.42000000000000,8
Morona Santiago,196535,Gualaquiza,19555,8,45,-3.380000000000000,-78.58000000000000,8
Morona Santiago,196535,Huamboya,12382,0,19,-1.785000000000000,-78.23194400000000,8
Morona Santiago,196535,Limón Indanza,10349,2,19,-2.966250000000000,-78.43052800000000,8
Morona Santiago,196535,Logroño,7643,1,13,-2.624800000000000,-78.18960000000000,8
Morona Santiago,196535,Morona,58281,34,181,-2.300000000000000,-78.11666700000001,8
Morona Santiago,196535,Pablo Sexto,2897,1,4,-1.803056000000000,-77.92111100000000,8
Morona Santiago,196535,Palora,7719,1,15,-1.700000000000000,-77.94000000000000,8
Morona Santiago,196535,San Juan Bosco,4985,0,0,-3.092300000000000,-78.51320000000000,8
Morona Santiago,196535,Santiago,11087,7,31,-3.429800000000000,-78.56560000000000,8
Morona Santiago,196535,Sucúa,23823,9,74,-2.460000000000000,-78.17000000000000,8
Morona Santiago,196535,Taisha,26773,4,35,-2.339950000000000,-77.45808000000000,8
Morona Santiago,196535,Tiwintza,11041,1,8,-2.917670000000000,-77.80170000000000,8
Napo,133705,Archidona,33068,15,87,-0.9166670000000000,-77.78333300000000,8
Napo,133705,Carlos Julio Arosemena Tola,4466,2,11,-1.166667000000000,-77.84999999999999,8
Napo,133705,El Chaco,10142,2,9,-0.3402780000000000,-77.80888899999999,8
Napo,133705,Quijos,6847,5,25,-0.4636110000000000,-77.89277800000001,8
Napo,133705,Tena,79182,36,263,-0.9890000000000000,-77.81590000000000,8
Orellana,161338,Aguarico,3629,1,10,-0.9211110000000000,-75.39916700000001,8
Orellana,161338,La Joya de los Sachas,39352,15,93,-0.3000000000000000,-76.84999999999999,8
Orellana,161338,Loreto,24579,10,71,-0.6904000000000000,-77.30830000000000,8
Orellana,161338,Orellana,93778,29,228,-0.4666670000000000,-76.96666700000000,8
Pastaza,114202,Arajuno,8128,0,11,-1.234370000000000,-77.68750000000000,8
Pastaza,114202,Mera,17547,4,21,-1.460000000000000,-78.09000000000000,8
Pastaza,114202,Pastaza,84377,37,257,-1.066667000000000,-78.00111099999999,8
Pastaza,114202,Santa Clara,4150,3,10,-1.267100000000000,-77.88820000000000,8
Pichincha,3228233,Cayambe,107660,45,259,0.04388900000000000,-78.15610000000000,8
Pichincha,3228233,Mejía,108167,51,306,-0.5101000000000000,-78.56980000000000,8
Pichincha,3228233,Pedro Moncayo,43281,11,62,0.04369700000000000,-78.34923999999999,8
Pichincha,3228233,Pedro Vicente Maldonado,17171,9,23,0.1666670000000000,-79,8
Pichincha,3228233,Puerto Quito,24911,7,58,0.1170000000000000,-79.26400000000000,8
Pichincha,3228233,Quito,2781641,2268,12450,-0.2186110000000000,-78.50972200000000,8
Pichincha,3228233,Rumiñahui,115433,66,379,-0.3345000000000000,-78.44750000000001,8
Pichincha,3228233,San Miguel de Los Bancos,29969,1,21,0.02300000000000000,-78.89200000000000,8
Santa Elena,401178,La Libertad,117767,44,520,-2.233333000000000,-80.90000000000001,8
Santa Elena,401178,Salinas,94590,33,405,-2.216667000000000,-80.95000000000000,8
Santa Elena,401178,Santa Elena,188821,85,1468,-2.226700000000000,-80.85830000000000,8
Sto. Domingo Tsáchilas,511151,La Concordia,52571,20,121,0.002300000000000000,-79.38460000000001,8
Sto. Domingo Tsáchilas,511151,Santo Domingo,458580,301,2169,-0.2541670000000000,-79.17194400000000,8
Sucumbíos,230503,Cascales,15882,1,20,-0.06750000000000000,-77.21694400000000,8
Sucumbíos,230503,Cuyabeno,7154,1,12,-0.1288890000000000,-76.41388900000000,8
Sucumbíos,230503,Gonzalo Pizarro,10007,4,23,0.04700000000000000,-77.32280000000000,8
Sucumbíos,230503,Lago Agrio,119594,82,488,0.08472200000000002,-76.88277800000000,8
Sucumbíos,230503,Putumayo,16106,6,14,0.1000000000000000,-75.84999999999999,8
Sucumbíos,230503,Shushufindi,57949,13,120,-0.1871000000000000,-76.64500000000000,8
Sucumbíos,230503,Sucumbíos,3811,0,7,0.4592000000000000,-77.52300000000000,8
Tungurahua,590600,Ambato,387309,314,2305,-1.241667000000000,-78.61972200000000,8
Tungurahua,590600,Baños,25043,11,70,-1.396389000000000,-78.42472200000000,8
Tungurahua,590600,Cevallos,9936,4,29,-1.350000000000000,-78.61666700000001,8
Tungurahua,590600,Mocha,7336,3,22,-1.416667000000000,-78.66666700000000,8
Tungurahua,590600,Patate,15825,6,48,-1.316667000000000,-78.51666700000000,8
Tungurahua,590600,Pelileo,66836,28,221,-1.327500000000000,-78.54083300000001,8
Tungurahua,590600,Píllaro,43371,26,160,-1.175833000000000,-78.55527800000000,8
Tungurahua,590600,Quero,20627,6,51,-1.379300000000000,-78.60700000000000,8
Tungurahua,590600,Tisaleo,14317,5,37,-1.350000000000000,-78.66666700000000,8
Zamora Chinchipe,120416,Centinela del Cóndor,8313,5,16,-3.894910000000000,-78.78140999999999,8
Zamora Chinchipe,120416,Chinchipe,10679,5,19,-4.862800000000000,-79.13280000000000,8
Zamora Chinchipe,120416,El Pangui,10945,2,23,-3.624900000000000,-78.58710000000001,8
Zamora Chinchipe,120416,Nangaritza,8014,2,11,-4.048333000000000,-78.68222200000000,8
Zamora Chinchipe,120416,Palanda,10144,3,14,-4.649800000000000,-79.13209999999999,8
Zamora Chinchipe,120416,Paquisha,5992,1,8,-3.932750000000000,-78.67426000000000,8
Zamora Chinchipe,120416,Yacuambi,7121,4,22,-3.634440000000000,-78.92810000000000,8
Zamora Chinchipe,120416,Yantzaza,26447,14,82,-3.850000000000000,-78.75000000000000,8
Zamora Chinchipe,120416,Zamora,32761,21,81,-4.120000000000000,-78.80000000000000,8
Azuay,881394,Camilo Ponce Enríquez,36423,4,54,-3.050000000000000,-79.73333300000000,9
Azuay,881394,Chordeleg,15176,12,54,-2.933333000000000,-78.76666700000000,9
Azuay,881394,Cuenca,636996,401,2956,-2.897414000000000,-79.00448100000000,9
Azuay,881394,El Pan,3091,2,14,-2.786111000000000,-78.66500000000001,9
Azuay,881394,Girón,13037,14,68,-3.159028000000000,-79.14756800000001,9
Azuay,881394,Guachapala,3859,1,10,-2.769000000000000,-78.70900000000000,9
Azuay,881394,Gualaceo,49104,41,211,-2.900000000000000,-78.78333300000000,9
Azuay,881394,Nabón,17292,13,60,-3.336060000000000,-79.06368000000001,9
Azuay,881394,Oña,4128,6,28,-3.469640000000000,-79.15431000000000,9
Azuay,881394,Paute,29214,10,88,-2.781800000000000,-78.76000000000001,9
Azuay,881394,Pucará,10584,6,29,-3.233780000000000,-79.46120000000001,9
Azuay,881394,San Fernando,4156,3,21,-3.144500000000000,-79.25200000000000,9
Azuay,881394,Santa Isabel,20935,10,78,-3.274170000000000,-79.31560000000000,9
Azuay,881394,Sevilla de Oro,6890,4,22,-2.799833000000000,-78.65569400000000,9
Azuay,881394,Sígsig,30509,11,121,-3.089700000000000,-78.80320000000000,9
Bolívar,209933,Caluma,16429,7,66,-1.633330000000000,-79.25000000000000,9
Bolívar,209933,Chillanes,16850,9,73,-1.933333000000000,-79.06666700000000,9
Bolívar,209933,Chimbo,17378,9,58,-1.700000000000000,-79.01666700000000,9
Bolívar,209933,Echeandía,14081,3,54,-1.433330000000000,-79.26667000000000,9
Bolívar,209933,Guaranda,108763,37,458,-1.605556000000000,-79.00305600000000,9
Bolívar,209933,Las Naves,7428,1,17,-1.283330000000000,-79.30000000000000,9
Bolívar,209933,San Miguel,29004,14,127,-1.700000000000000,-79.03333300000000,9
Carchi,186869,Bolivar,15528,7,49,0.5070990000000000,-77.86245400000000,9
Carchi,186869,Espejo,13817,6,52,0.6210000000000000,-77.94000000000000,9
Carchi,186869,Mira,11969,7,55,0.5538999999999998,-78.04930000000000,9
Carchi,186869,Montúfar,34229,18,110,0.6100000000000000,-77.84000000000000,9
Carchi,186869,San Pedro de Huaca,8931,1,16,0.6311110000000000,-77.72527800000000,9
Carchi,186869,Tulcán,102395,76,451,0.8121800000000000,-77.71633000000000,9
Cañar,281396,Azogues,86276,66,514,-2.733333000000000,-78.83333300000000,9
Cañar,281396,Biblían,23741,9,78,-2.710000000000000,-78.88000000000000,9
Cañar,281396,Cañar,68747,36,202,-2.483700000000000,-78.97839999999999,9
Cañar,281396,Déleg,6782,2,20,-2.772600000000000,-78.91830000000000,9
Cañar,281396,El Tambo,12462,2,31,-2.508100000000000,-78.92489999999999,9
Cañar,281396,La Troncal,76872,20,268,-2.400000000000000,-79.33000000000000,9
Cañar,281396,Suscal,6516,3,14,-2.436400000000000,-79.05220000000000,9
Chimborazo,524004,Alausí,45054,20,163,-2.200000000000000,-78.84999999999999,9
Chimborazo,524004,Chambo,13378,10,41,-1.733333000000000,-78.58333300000000,9
Chimborazo,524004,Chunchi,12795,2,43,-2.283333000000000,-78.91666700000000,9
Chimborazo,524004,Colta,44838,24,245,-1.700000000000000,-78.75000000000000,9
Chimborazo,524004,Cumandá,17973,5,51,-2.200000000000000,-79.13333299999999,9
Chimborazo,524004,Guamote,58291,10,180,-1.933333000000000,-78.71666700000000,9
Chimborazo,524004,Guano,48395,19,167,-1.583333000000000,-78.63333299999999,9
Chimborazo,524004,Pallatanga,12277,3,45,-1.983333000000000,-78.95000000000000,9
Chimborazo,524004,Penipe,6955,3,42,-1.557300000000000,-78.53959999999999,9
Chimborazo,524004,Riobamba,264048,169,1712,-1.674347000000000,-78.64829400000001,9
Cotopaxi,488716,La Maná,56905,18,159,-0.9300000000000000,-79.22000000000000,9
Cotopaxi,488716,Latacunga,205624,121,1104,-0.9333330000000000,-78.61666700000001,9
Cotopaxi,488716,Pangua,24612,11,65,-1.133333000000000,-79.06666700000000,9
Cotopaxi,488716,Pujilí,79772,32,243,-0.9500000000000000,-78.69000000000000,9
Cotopaxi,488716,Salcedo,67100,14,183,-1.050000000000000,-78.58333300000000,9
Cotopaxi,488716,Saquisilí,31426,12,83,-0.8300000000000000,-78.67000000000000,9
Cotopaxi,488716,Sigchos,23277,11,83,-0.7000000000000000,-78.88333299999999,9
El Oro,715751,Arenillas,33473,10,95,-3.550000000000000,-80.06000000000000,9
El Oro,715751,Atahualpa,6436,5,18,-2.900000000000000,-78.93333300000000,9
El Oro,715751,Balsas,9233,2,18,-3.762600000000000,-79.82530000000000,9
El Oro,715751,Chilla,2379,2,12,-3.450000000000000,-79.58000000000000,9
El Oro,715751,El Guabo,63645,21,274,-3.238800000000000,-79.82920000000000,9
El Oro,715751,Huaquillas,60440,36,226,-3.481380000000000,-80.24320700000000,9
El Oro,715751,Las Lajas,4963,4,16,-3.785000000000000,-80.06166700000000,9
El Oro,715751,Machala,289141,217,2267,-3.266667000000000,-79.96666700000000,9
El Oro,715751,Marcabelí,6259,2,17,-3.786000000000001,-79.89780000000000,9
El Oro,715751,Pasaje,87723,46,426,-3.326900000000000,-79.80490000000000,9
El Oro,715751,Piñas,30206,17,163,-3.666667000000000,-79.65000000000001,9
El Oro,715751,Portovelo,14028,8,55,-3.720000000000000,-79.62000000000000,9
El Oro,715751,Santa Rosa,82171,38,326,-3.452222000000000,-79.96166700000001,9
El Oro,715751,Zaruma,25654,18,99,-3.433333000000000,-79.59999999999999,9
Esmeraldas,591083,Atacames,55495,6,88,0.8666670000000000,-79.83333300000000,9
Esmeraldas,591083,Eloy Alfaro,45629,5,58,1.250000000000000,-79,9
Esmeraldas,591083,Esmeraldas,218727,92,1174,1.050000000000000,-79.20000000000000,9
Esmeraldas,591083,Muisne,31106,3,47,0.6067000000000000,-80.01830000000000,9
Esmeraldas,591083,Quinindé,145879,20,273,0.3300000000000000,-79.48000000000000,9
Esmeraldas,591083,Rioverde,31475,5,46,1.060200000000000,-79.40440000000000,9
Esmeraldas,591083,San Lorenzo,62772,12,98,1.265800000000000,-78.84139999999999,9
Galápagos,33042,Isabela,3073,0,4,-0.4724000000000000,-90.68110000000000,9
Galápagos,33042,San Cristóbal,9667,3,17,-0.7999999999999999,-89.40000000000001,9
Galápagos,33042,Santa Cruz,20302,2,15,-0.6333330000000000,-90.36666700000001,9
Guayas,4387434,Alfredo Baquerizo Moreno,32110,8,102,-1.916667000000000,-79.51666700000000,9
Guayas,4387434,Balao,26348,5,93,-2.910000000000000,-79.81000000000000,9
Guayas,4387434,Balzar,60260,8,287,-1.360000000000000,-79.90000000000001,9
Guayas,4387434,Colimes,26169,3,99,-1.550000000000000,-80.01666700000000,9
Guayas,4387434,Coronel Marcelino Maridueña,13132,5,41,-2.200000000000000,-79.42000000000000,9
Guayas,4387434,Daule,173684,45,976,-1.866667000000000,-79.98333300000000,9
Guayas,4387434,Durán,315724,60,1138,-2.166667000000000,-79.83333300000000,9
Guayas,4387434,El Triunfo,59636,13,216,-2.330000000000000,-79.40000000000001,9
Guayas,4387434,Empalme,86073,26,295,-1.046111000000000,-79.63361100000000,9
Guayas,4387434,General Antonio Elizalde,13156,3,44,-2.200000000000000,-79.17000000000000,9
Guayas,4387434,Guayaquil,2723665,1438,24483,-2.183333000000000,-79.88333299999999,9
Guayas,4387434,Isidro Ayora,14582,4,80,-1.883333000000000,-80.16666700000000,9
Guayas,4387434,Lomas de Sargentillo,24220,4,160,-1.883333000000000,-80.08333300000000,9
Guayas,4387434,Milagro,199835,100,1446,-2.126944000000000,-79.59916699999999,9
Guayas,4387434,Naranjal,95052,16,269,-2.672800000000000,-79.61499999999999,9
Guayas,4387434,Naranjito,43862,15,206,-2.173000000000000,-79.46710000000000,9
Guayas,4387434,Nobol,26444,6,120,-1.916671000000000,-80.01153900000000,9
Guayas,4387434,Palestina,18451,2,70,-1.626300000000000,-79.97700000000000,9
Guayas,4387434,Pedro Carbo,51802,14,347,-1.833333000000000,-80.23333300000000,9
Guayas,4387434,Playas,59628,18,308,-2.623330000000000,-80.38750000000000,9
Guayas,4387434,Salitre,65765,21,300,-1.829444000000000,-79.81555600000000,9
Guayas,4387434,Samborondón,102404,19,365,-2.183333000000000,-79.88333299999999,9
Guayas,4387434,San Jacinto De Yaguachi,78204,15,235,-2.120000000000000,-79.69000000000000,9
Guayas,4387434,Santa Lucía,45004,15,354,-1.713889000000000,-79.98500000000000,9
Guayas,4387434,Simón Bolivar,32224,1,85,-2.156667000000000,-79.88750000000000,9
Imbabura,476257,Antonio Ante,54311,18,137,0.3200000000000000,-78.20999999999999,9
Imbabura,476257,Cotacachi,44203,15,148,0.3000000000000000,-78.26666700000000,9
Imbabura,476257,Ibarra,221149,158,1223,0.3626780000000000,-78.13066700000000,9
Imbabura,476257,Otavalo,125785,64,472,0.2333330000000000,-78.26666700000000,9
Imbabura,476257,Pimampiro,13269,7,52,0.4000000000000000,-77.97000000000000,9
Imbabura,476257,San Miguel de Urcuquí,17540,4,36,0.5200000000000000,-78.20000000000000,9
Loja,521154,Calvas,29565,18,150,-4.320000000000000,-79.56000000000000,9
Loja,521154,Catamayo,35961,17,115,-3.980000000000000,-79.34999999999999,9
Loja,521154,Celica,16160,5,40,-4.102500000000000,-79.95444400000000,9
Loja,521154,Chaguarpamba,6620,4,36,-3.850000000000000,-79.65000000000001,9
Loja,521154,Espíndola,14209,5,45,-4.583056000000000,-79.42694400000001,9
Loja,521154,Gonzanamá,10953,7,58,-4.231389000000000,-79.43527800000000,9
Loja,521154,Loja,274112,173,1333,-3.983333000000001,-79.20000000000000,9
Loja,521154,Macará,20269,14,74,-4.383333000000000,-79.95000000000000,9
Loja,521154,Olmedo,4220,6,20,-3.934000000000000,-79.64800000000000,9
Loja,521154,Paltas,23471,10,114,-4.050000000000002,-79.65000000000001,9
Loja,521154,Pindal,10540,2,31,-4.116100000000000,-80.10760000000001,9
Loja,521154,Puyango,15925,4,63,-3.870000000000000,-80.09000000000000,9
Loja,521154,Quilanga,4197,1,14,-4.298000000000000,-79.39860000000000,9
Loja,521154,Saraguro,33506,11,113,-3.625300000000000,-79.24110000000000,9
Loja,521154,Sozoranga,7121,1,16,-4.327778000000000,-79.78972200000000,9
Loja,521154,Zapotillo,14325,9,41,-4.386360000000002,-80.24360000000000,9
Los Ríos,921763,Baba,43429,8,142,-1.784167000000000,-79.67666699999999,9
Los Ríos,921763,Babahoyo,175281,97,1105,-1.800000000000000,-79.53333300000000,9
Los Ríos,921763,Buena Fe,83654,27,235,-0.8985719999999999,-79.48891600000000,9
Los Ríos,921763,Mocache,43316,9,116,-1.183850000000000,-79.50552999999999,9
Los Ríos,921763,Montalvo,28720,4,88,-1.793800000000000,-79.28570000000001,9
Los Ríos,921763,Palenque,23638,4,60,-1.432800000000000,-79.74950000000000,9
Los Ríos,921763,Puebloviejo,44725,11,129,-1.550000000000000,-79.53388900000000,9
Los Ríos,921763,Quevedo,213842,89,1279,-1.033333000000000,-79.45000000000000,9
Los Ríos,921763,Quinsaloma,20428,3,51,-1.206200000000000,-79.31450000000000,9
Los Ríos,921763,Urdaneta,32618,11,129,-1.570556000000000,-79.47111099999999,9
Los Ríos,921763,Valencia,54637,8,94,-0.9525000000000000,-79.35310000000000,9
Los Ríos,921763,Ventanas,75146,23,279,-1.450000000000000,-79.47000000000000,9
Los Ríos,921763,Vinces,82329,22,366,-1.558333000000000,-79.75000000000000,9
Manabí,1562079,Bolívar,45493,13,178,-0.8419440000000000,-80.16194400000001,9
Manabí,1562079,Chone,131002,43,599,-0.6833330000000000,-80.09999999999999,9
Manabí,1562079,El Carmen,111344,35,345,-1.314700000000000,-80.01690000000001,9
Manabí,1562079,Flavio Alfaro,23822,13,116,-0.4054000000000000,-79.90580000000000,9
Manabí,1562079,Jama,26116,7,36,-0.2014000000000000,-80.26590000000000,9
Manabí,1562079,Jaramijó,28439,4,94,-0.9487300000000000,-80.63630000000001,9
Manabí,1562079,Jipijapa,74645,40,524,-1.333330000000000,-80.58329999999999,9
Manabí,1562079,Junín,18820,8,60,-0.9291600000000000,-80.20569000000000,9
Manabí,1562079,Manta,264281,169,2044,-0.9500220000000000,-80.71620000000000,9
Manabí,1562079,Montecristi,107785,22,381,-1.033330000000000,-80.65000000000001,9
Manabí,1562079,Olmedo,10194,6,42,-1.396111000000000,-80.20611100000001,9
Manabí,1562079,Paján,37093,19,212,-1.570000000000000,-80.42000000000000,9
Manabí,1562079,Pedernales,63441,10,179,0.07010000000000001,-80.05360000000000,9
Manabí,1562079,Pichincha,29599,5,65,-1.047300000000000,-79.81860000000000,9
Manabí,1562079,Portoviejo,321800,196,2210,-1.056181000000000,-80.45521700000000,9
Manabí,1562079,Puerto López,24688,9,127,-1.566667000000000,-80.81666700000000,9
Manabí,1562079,Rocafuerte,37312,20,161,-0.9200000000000000,-80.45999999999999,9
Manabí,1562079,San Vicente,24799,5,69,-0.5892999999999999,-80.40880000000000,9
Manabí,1562079,Santa Ana,48152,20,128,-1.206900000000000,-80.37090000000001,9
Manabí,1562079,Sucre,62443,35,314,-0.6000000000000000,-80.41666700000000,9
Manabí,1562079,Tosagua,42297,15,146,-0.7800000000000000,-80.26000000000001,9
Manabí,1562079,Veinticuatro de Mayo,28514,7,109,-1.278889000000000,-80.42000000000000,9
Morona Santiago,196535,Gualaquiza,19555,9,54,-3.380000000000000,-78.58000000000000,9
Morona Santiago,196535,Huamboya,12382,2,21,-1.785000000000000,-78.23194400000000,9
Morona Santiago,196535,Limón Indanza,10349,1,20,-2.966250000000000,-78.43052800000000,9
Morona Santiago,196535,Logroño,7643,4,17,-2.624800000000000,-78.18960000000000,9
Morona Santiago,196535,Morona,58281,23,204,-2.300000000000000,-78.11666700000001,9
Morona Santiago,196535,Pablo Sexto,2897,0,4,-1.803056000000000,-77.92111100000000,9
Morona Santiago,196535,Palora,7719,1,16,-1.700000000000000,-77.94000000000000,9
Morona Santiago,196535,San Juan Bosco,4985,0,0,-3.092300000000000,-78.51320000000000,9
Morona Santiago,196535,Santiago,11087,2,33,-3.429800000000000,-78.56560000000000,9
Morona Santiago,196535,Sucúa,23823,6,80,-2.460000000000000,-78.17000000000000,9
Morona Santiago,196535,Taisha,26773,5,40,-2.339950000000000,-77.45808000000000,9
Morona Santiago,196535,Tiwintza,11041,1,9,-2.917670000000000,-77.80170000000000,9
Napo,133705,Archidona,33068,7,94,-0.9166670000000000,-77.78333300000000,9
Napo,133705,Carlos Julio Arosemena Tola,4466,0,11,-1.166667000000000,-77.84999999999999,9
Napo,133705,El Chaco,10142,2,11,-0.3402780000000000,-77.80888899999999,9
Napo,133705,Quijos,6847,3,28,-0.4636110000000000,-77.89277800000001,9
Napo,133705,Tena,79182,22,285,-0.9890000000000000,-77.81590000000000,9
Orellana,161338,Aguarico,3629,0,10,-0.9211110000000000,-75.39916700000001,9
Orellana,161338,La Joya de los Sachas,39352,15,108,-0.3000000000000000,-76.84999999999999,9
Orellana,161338,Loreto,24579,4,75,-0.6904000000000000,-77.30830000000000,9
Orellana,161338,Orellana,93778,21,249,-0.4666670000000000,-76.96666700000000,9
Pastaza,114202,Arajuno,8128,0,11,-1.234370000000000,-77.68750000000000,9
Pastaza,114202,Mera,17547,4,25,-1.460000000000000,-78.09000000000000,9
Pastaza,114202,Pastaza,84377,26,283,-1.066667000000000,-78.00111099999999,9
Pastaza,114202,Santa Clara,4150,0,10,-1.267100000000000,-77.88820000000000,9
Pichincha,3228233,Cayambe,107660,38,297,0.04388900000000000,-78.15610000000000,9
Pichincha,3228233,Mejía,108167,28,334,-0.5101000000000000,-78.56980000000000,9
Pichincha,3228233,Pedro Moncayo,43281,5,67,0.04369700000000000,-78.34923999999999,9
